id,Cycle,Time,Total_Energy,Gas_Energy,Density
559,182,101.496,0.821261,-5.285758,-5.096005
560,199,103.585,0.435678,-3.506259,-5.603475
561,181,107.510,0.477855,-3.250035,-5.610835
562,196,98.334,0.852987,-4.500764,-5.268043
563,195,106.640,0.501152,-3.110500,-5.744032
564,193,100.035,0.906966,-5.460203,-4.751755
565,194,98.925,0.713244,-4.652882,-5.125286
566,212,95.522,0.449274,-3.122690,-5.606882
567,180,101.365,0.801604,-4.638068,-5.169601
568,217,101.947,0.672356,-4.730542,-5.078335
569,203,98.798,0.551908,-4.728343,-4.987099
570,207,95.862,0.576922,-4.216158,-5.403422
571,180,106.136,0.460012,-3.608632,-5.423997
572,207,98.109,0.771388,-4.568979,-5.599535
573,191,107.233,0.818151,-5.148261,-5.336044
574,188,102.066,0.712624,-4.210450,-5.529808
575,218,104.447,0.904508,-4.794915,-5.215224
576,210,106.157,0.731123,-4.228465,-5.343604
577,180,100.897,0.805352,-4.817515,-5.306839
578,210,96.878,0.345306,-2.069062,-5.863941
579,198,101.600,0.808565,-4.766225,-5.256317
580,186,108.116,0.882196,-4.744540,-5.538603
581,214,98.629,0.920064,-4.900542,-5.431519
582,199,95.362,0.694488,-4.766312,-5.064582
583,180,101.080,0.760334,-4.354883,-5.571418
584,215,99.868,0.645477,-4.707560,-5.455356
585,182,106.538,0.900088,-5.507772,-5.273836
586,207,105.510,0.663729,-4.836095,-5.125391
587,207,98.470,0.981197,-5.415652,-5.146657
588,216,97.541,0.733231,-4.978389,-5.377043
589,214,97.980,0.722312,-4.776692,-5.632524
590,191,98.090,0.634480,-4.705176,-4.916326
591,213,96.983,0.649778,-4.292996,-5.507168
592,182,100.954,0.379990,-2.773257,-5.867805
593,199,97.701,0.380991,-2.248985,-5.890957
594,211,105.013,0.530537,-3.876826,-5.116296
595,200,108.302,0.917965,-5.062693,-4.924922
596,219,102.167,0.493587,-3.939988,-5.613511
597,185,107.107,0.610645,-4.709004,-4.924316
598,214,103.991,0.488320,-4.336470,-5.611620
599,216,103.433,0.433817,-3.353461,-5.876936
600,189,101.285,0.777632,-5.116674,-4.833944
601,195,104.083,0.682435,-4.348900,-5.018239
602,186,104.171,0.737624,-4.422838,-4.941539
603,202,102.205,0.507690,-3.894069,-5.603072
604,189,102.615,1.023940,-5.750273,-5.102818
605,215,101.326,0.803225,-5.055510,-5.413681
606,212,107.990,0.543720,-3.869771,-5.394539
607,190,101.076,0.860809,-4.671232,-5.412369
608,206,95.814,0.522867,-3.651663,-5.749040
609,180,102.203,0.189109,-0.677944,-5.728312
610,181,104.541,0.995382,-5.115186,-4.965062
611,213,106.544,0.950530,-4.495663,-5.586577
612,196,107.500,0.502524,-4.067035,-5.721417
613,211,105.755,0.834859,-4.980768,-4.966670
614,217,106.865,0.664166,-4.500593,-5.281299
615,185,95.311,0.379269,-2.511858,-5.565255
616,199,102.435,0.622743,-5.305200,-4.977895
617,218,100.669,0.885768,-5.112224,-5.663550
618,185,99.645,0.593415,-4.342312,-5.796669
619,202,102.964,0.615051,-4.584677,-5.024991
620,219,103.544,1.008195,-4.881117,-5.070857
621,191,96.157,0.776952,-4.253438,-5.900027
622,201,106.436,0.361873,-2.882867,-6.011935
623,200,101.614,0.536814,-4.240246,-5.479945
624,198,102.441,0.933733,-4.769135,-5.606645
625,183,98.668,0.528630,-3.719708,-5.809444
626,201,101.628,0.926603,-5.146385,-5.441077
627,181,95.886,0.338204,-1.944276,-5.872548
628,189,100.742,0.485535,-3.011155,-5.564151
629,186,101.748,0.759895,-4.647044,-5.279117
630,200,104.419,0.740783,-5.600198,-5.458001
631,203,100.268,0.879704,-5.029644,-4.793465
632,204,99.520,0.502789,-3.661683,-5.524559
633,187,106.195,0.691000,-4.692728,-4.999639
634,216,108.018,0.311157,-2.083205,-5.811026
635,206,97.842,0.504403,-3.639147,-5.683566
636,187,97.131,0.138609,0.113915,-5.828224
637,198,100.477,0.380425,-2.816203,-5.599129
638,181,106.898,0.781936,-4.940826,-5.195927
639,192,95.897,0.167997,-0.461977,-5.918693
640,188,105.088,0.540225,-3.509391,-5.583238
641,215,108.267,0.197097,-0.784710,-5.796272
642,207,105.646,0.663446,-4.459633,-5.021728
643,212,98.076,0.749349,-4.881889,-4.962661
644,216,107.642,0.182893,-0.785025,-5.757239
645,206,104.460,0.132517,-0.012336,-5.786141
646,194,102.610,0.279059,-1.527251,-5.777230
647,210,106.403,0.486991,-3.715309,-5.711650
648,183,95.756,0.801474,-4.806077,-5.188989
649,192,96.423,0.871156,-5.210474,-4.926409
650,186,102.661,0.909937,-4.728877,-5.103547
651,200,99.326,0.667830,-4.444946,-4.936980
652,210,96.222,0.475938,-3.419171,-5.612353
653,205,105.179,0.792003,-4.801512,-5.295400
654,216,105.988,0.737542,-4.871656,-5.424723
655,218,101.887,0.312987,-2.047281,-5.649169
656,195,101.993,0.067631,0.733535,-5.764380
657,197,108.163,0.378831,-2.864406,-5.882029
658,200,104.505,0.354542,-2.443896,-5.398212
659,188,97.618,0.633578,-4.372330,-5.323488
660,185,107.942,0.733224,-4.216241,-5.105691
661,188,96.785,0.626926,-4.891992,-5.060043
662,183,106.576,0.295674,-1.653494,-6.024263
663,191,100.143,0.861200,-4.592759,-5.126820
664,185,101.027,0.586990,-4.252250,-5.770109
665,187,104.628,0.956625,-5.480486,-4.839759
666,217,102.830,0.724327,-4.591776,-4.743880
667,180,96.912,0.263806,-1.340659,-5.758232
668,185,100.134,0.674480,-5.049644,-5.408134
669,182,98.418,0.782082,-4.956396,-5.645654
670,189,103.083,0.750660,-4.915931,-5.025799
671,189,107.432,0.189356,-0.721856,-5.912818
672,198,104.218,0.690656,-4.877742,-5.125659
673,197,105.374,0.671676,-4.811610,-4.651298
674,188,107.633,0.963930,-5.648360,-5.824003
675,190,106.424,0.576464,-3.596216,-5.650369
676,204,97.663,0.930645,-5.159791,-5.769929
677,191,105.630,0.548658,-4.705652,-5.868935
678,191,95.544,0.425752,-2.618450,-5.788964
679,182,95.554,0.214734,-1.210735,-5.748861
680,200,98.376,0.872939,-4.936900,-5.183181
681,189,101.616,0.764247,-4.859515,-5.503855
682,201,106.666,0.796412,-4.362988,-5.294133
683,216,105.284,0.549843,-3.255597,-5.777406
684,186,101.977,0.335676,-2.395742,-5.651832
685,214,105.318,0.858269,-5.280460,-5.982535
686,206,108.049,0.689976,-5.183339,-5.740918
687,195,105.263,0.849982,-4.499247,-5.353566
688,206,98.827,0.315405,-1.730181,-5.692101
689,206,100.486,0.768393,-4.474031,-5.221094
690,199,95.062,0.910606,-4.667409,-4.761430
691,188,98.640,0.980067,-5.285850,-4.969392
692,181,101.805,0.982064,-4.774467,-5.140687
693,186,106.530,0.456829,-3.456510,-5.642436
694,188,100.619,0.527598,-4.337060,-5.258434
695,186,101.060,0.488133,-4.078291,-5.534318
696,209,97.097,0.872074,-5.014691,-4.931482
697,183,108.191,0.879871,-5.576823,-5.666299
698,200,103.374,0.648710,-4.289645,-5.536841
699,197,100.584,0.473488,-3.111151,-5.611242
700,181,95.606,0.724835,-4.377923,-5.139126
701,197,99.670,0.865516,-4.770281,-5.621309
702,190,105.298,0.657757,-5.672818,-4.938976
703,199,96.302,0.132290,-0.066356,-5.658072
704,193,100.663,0.993632,-4.663918,-5.587629
705,212,107.441,0.830479,-5.305794,-6.011342
706,218,101.233,0.788132,-4.903976,-5.453137
707,187,108.397,0.276746,-1.954733,-5.940541
708,187,105.647,0.644949,-4.382196,-5.425900
709,191,100.022,0.938714,-5.010682,-5.467343
710,217,107.885,0.352582,-2.671746,-5.821541
711,184,107.148,0.510249,-3.562608,-5.318331
712,180,106.474,0.564212,-3.976839,-5.078905
713,193,106.497,0.434946,-3.212103,-5.674809
714,183,108.382,0.670461,-4.718909,-4.970776
715,205,103.717,0.457768,-3.410114,-6.022752
716,210,104.193,0.635484,-4.531953,-5.207955
717,210,101.737,0.601362,-3.857593,-5.195466
718,193,101.842,0.976704,-4.897952,-5.016381
719,192,107.836,0.686417,-4.787117,-5.570863
720,219,105.771,0.678548,-5.016074,-5.031567
721,207,107.391,0.601518,-4.613308,-5.363326
722,194,103.671,0.832941,-4.729269,-5.387561
723,188,108.768,0.891805,-4.285344,-5.311246
724,196,105.799,0.877261,-4.686927,-5.257317
725,211,101.595,0.759958,-5.157821,-5.289310
726,209,101.128,0.202600,-1.117637,-6.004088
727,195,98.670,0.716938,-4.342041,-5.136505
728,201,104.582,0.572509,-4.318008,-5.613865
729,191,102.153,0.737276,-5.231042,-4.984371
730,190,102.574,0.994386,-5.136856,-5.329967
731,215,104.421,0.569553,-4.538530,-5.649630
732,190,100.998,0.701638,-4.778611,-5.312845
733,216,107.255,0.840554,-4.206955,-5.159923
734,182,102.306,0.561463,-3.738489,-5.254084
735,194,99.682,0.939315,-4.890503,-5.407752
736,198,95.643,0.705063,-4.869184,-5.246119
737,186,106.775,0.943234,-5.197038,-5.707253
738,184,95.699,0.512438,-3.915664,-5.641155
739,202,100.963,0.478517,-3.473820,-5.545360
740,203,105.160,0.585723,-4.331864,-5.422210
741,192,95.440,0.105372,0.068237,-5.882327
742,219,99.135,0.503990,-2.915047,-5.618088
743,206,105.282,0.414847,-3.667820,-5.481623
744,206,100.505,0.531472,-3.591287,-5.676596
745,204,107.432,0.566294,-4.358225,-5.046538
746,206,104.607,0.432897,-3.323488,-5.549329
747,193,106.244,0.904085,-4.598533,-5.047792
748,180,99.326,0.218961,-1.179975,-5.797979
749,181,107.210,0.659028,-4.357849,-5.365601
750,188,100.403,0.388948,-3.018643,-5.621202
751,214,106.077,0.893491,-4.940227,-5.440202
752,200,95.890,0.741757,-4.615695,-5.664614
753,204,102.758,0.478558,-3.286956,-5.331600
754,213,107.768,0.702241,-4.391037,-4.893091
755,199,100.363,0.903381,-5.726755,-5.109620
756,206,100.335,0.860382,-4.107200,-4.954600
757,210,103.722,0.352177,-2.170345,-5.706084
758,186,100.086,0.312890,-2.092537,-5.908542
759,215,103.194,0.651578,-4.369634,-5.255677
760,205,98.448,0.458191,-3.007050,-5.532261
761,190,98.950,0.592966,-4.377049,-5.361614
762,185,98.175,0.434526,-3.358719,-5.612470
763,205,108.014,0.306722,-1.831518,-5.870369
764,181,96.742,0.629828,-4.489857,-5.711225
765,215,99.322,0.807480,-4.027332,-5.325398
766,212,108.073,0.535158,-4.060570,-5.745986
767,218,99.965,0.392062,-2.691156,-5.332034
768,204,108.390,0.437398,-3.674670,-5.804691
769,205,102.814,0.487395,-3.576722,-5.577765
770,215,101.272,0.713611,-5.103933,-5.490816
771,187,101.894,0.329152,-2.103036,-5.926300
772,197,101.438,0.898218,-4.554250,-5.262846
773,204,104.140,0.312312,-2.383346,-5.764300
774,204,99.960,0.756015,-5.619944,-4.848319
775,200,102.368,0.975345,-5.086007,-5.465827
776,212,107.858,0.931888,-6.167467,-4.888886
777,218,96.302,0.934828,-4.626094,-5.860600
778,215,107.062,0.460182,-3.487881,-5.615414
779,190,103.533,0.622999,-3.818952,-5.379844
780,214,105.558,0.239009,-1.275452,-5.991394
781,193,105.059,0.287481,-1.550494,-5.832363
782,209,102.684,0.937161,-6.178129,-5.826818
783,212,97.894,0.775226,-4.211025,-4.805431
784,187,95.696,0.141122,-0.432181,-5.781273
785,208,97.017,0.851699,-3.729071,-5.009338
786,203,103.691,0.819786,-5.111118,-5.410666
787,207,108.534,0.510762,-3.599257,-5.647094
788,218,102.194,0.748155,-5.049011,-5.168516
789,204,99.677,0.515162,-3.751954,-5.716135
790,207,97.988,0.426924,-3.633845,-5.837852
791,208,104.890,0.717459,-4.267664,-5.647202
792,197,96.162,0.936283,-4.910463,-6.002369
793,208,100.346,0.906617,-4.773132,-5.250141
794,200,97.505,0.442087,-3.503388,-5.816731
795,190,106.474,0.449832,-3.107435,-6.037524
796,191,99.139,0.372057,-2.887014,-5.772993
797,183,108.120,0.627084,-4.519139,-5.219715
798,187,96.896,0.962938,-4.940826,-5.445208
799,207,104.211,0.792463,-4.931835,-5.229582
800,191,107.449,0.639222,-4.077616,-5.133243
801,210,96.306,0.475036,-3.293034,-5.941895
802,189,98.625,0.819739,-4.933945,-5.197153
803,198,99.668,0.626202,-4.522856,-5.217992
804,210,96.798,0.781169,-4.690853,-5.601011
805,189,98.951,0.786409,-4.876643,-5.599168
806,192,102.125,0.829757,-4.848920,-5.539202
807,183,95.415,0.396933,-2.614921,-5.727185
808,188,102.843,0.666069,-4.695816,-5.246316
809,198,105.131,0.644462,-4.661268,-5.519311
810,217,105.627,0.537028,-4.055361,-5.345137
811,197,95.306,0.663905,-4.726784,-5.029107
812,182,106.107,0.367363,-2.451651,-5.832673
813,216,100.627,0.928337,-5.546782,-5.212288
814,219,98.432,0.191102,-0.897043,-5.707396
815,195,101.492,0.311724,-1.792023,-5.981309
816,193,96.055,0.409099,-2.868502,-5.869464
817,182,106.980,0.772624,-4.894495,-5.089006
818,214,100.633,0.467270,-3.996525,-5.832182
819,216,97.041,0.751917,-4.851443,-5.627803
820,201,101.279,0.525717,-4.003989,-5.319129
821,208,96.613,0.579355,-4.286593,-5.352579
822,193,101.544,0.934601,-5.083709,-5.179273
823,209,98.696,0.832463,-4.956589,-5.486252
824,185,98.635,0.853990,-6.235247,-5.462654
825,198,105.254,0.657027,-4.667438,-5.672626
826,183,102.689,0.892776,-5.063921,-5.472877
827,212,97.364,0.846975,-4.986073,-5.301458
828,195,96.834,0.118089,0.254933,-5.627877
829,213,100.735,0.929344,-5.219283,-5.721559
830,199,108.283,0.846778,-5.840826,-5.410820
831,204,95.022,0.418195,-2.858981,-6.138327
832,192,95.618,0.211879,-1.636232,-5.828631
833,201,100.539,0.503177,-3.794249,-5.403179
834,183,103.147,0.947349,-5.430756,-4.918761
835,190,96.873,0.734167,-4.322494,-5.154260
836,198,96.812,0.817500,-4.922124,-5.324180
837,204,105.762,0.455615,-3.601124,-5.630989
838,199,105.286,0.915657,-4.317915,-4.922902
839,187,107.398,0.333616,-2.846546,-6.022074
840,195,97.468,0.836994,-4.678486,-5.390068
841,203,103.875,0.905925,-5.151345,-5.493813
842,217,100.944,0.690028,-4.823460,-5.248742
843,207,98.121,0.067627,0.644153,-5.758193
844,215,102.891,0.764122,-5.042784,-5.611547
845,184,98.124,0.539408,-3.993873,-5.526124
846,186,108.567,0.375283,-2.684556,-5.982441
847,197,104.067,0.786363,-4.893687,-5.457615
848,185,107.701,0.671570,-5.227143,-5.337149
849,189,96.767,0.626178,-4.353576,-5.336631
850,215,96.495,0.860415,-4.725072,-5.630520
851,194,105.462,0.204052,-0.698303,-5.856335
852,206,98.017,0.675480,-5.140922,-5.061138
853,180,103.738,0.265626,-1.178080,-5.788232
854,183,100.282,0.856235,-4.883024,-5.205784
855,203,97.745,0.813203,-5.779330,-4.791332
856,183,97.079,0.364491,-2.567170,-5.753202
857,208,96.375,0.705794,-4.497280,-5.796929
858,185,101.425,0.517361,-3.209516,-5.324099
859,207,106.592,0.763456,-5.133701,-5.215727
860,207,107.565,0.537631,-4.018062,-5.231985
861,205,102.155,0.689126,-4.350392,-5.612648
862,186,95.265,0.527539,-3.452118,-5.893270
863,213,103.337,0.542995,-4.228993,-5.373640
864,191,95.785,0.784232,-4.803396,-5.787856
865,183,108.931,0.967862,-5.280962,-4.695025
866,203,98.079,0.380425,-2.774208,-5.753786
867,210,107.319,0.664372,-4.510449,-5.151227
868,195,95.045,0.513547,-3.675272,-5.622832
869,204,95.098,0.616811,-4.324237,-5.361647
870,198,97.064,0.688114,-5.100773,-5.575120
871,200,108.505,0.595432,-3.948560,-5.261226
872,212,95.743,0.677831,-4.501454,-5.164131
873,191,99.323,0.747224,-5.205737,-5.506118
874,201,96.874,0.083458,0.655403,-5.730173
875,202,108.840,0.307733,-2.292711,-5.714682
876,196,108.348,0.699363,-4.187123,-5.155881
877,201,95.691,0.776467,-4.403143,-4.916337
878,187,102.949,0.657522,-4.125563,-5.480377
879,198,104.255,0.382111,-2.636411,-5.875556
880,198,108.730,0.640055,-4.562945,-4.965414
881,212,95.908,0.867338,-4.862304,-5.271777
882,198,98.734,0.610566,-4.388847,-5.571244
883,189,97.344,0.650585,-4.860442,-4.887438
884,205,103.713,0.957556,-5.204643,-5.110549
885,208,103.037,0.830650,-5.136612,-5.191459
886,188,103.526,0.793572,-5.212206,-5.380281
887,204,106.095,0.485280,-3.439640,-5.622976
888,193,103.921,0.713290,-5.097936,-4.888608
889,187,96.429,0.383590,-2.893017,-5.696000
890,188,98.851,0.831703,-4.973420,-5.570615
891,219,105.669,0.572424,-4.022043,-5.708745
892,204,108.081,0.670763,-4.696600,-5.428522
893,219,100.698,0.507852,-4.103372,-5.487109
894,190,100.962,0.491721,-3.882728,-5.369795
895,215,100.124,0.971081,-5.370487,-4.942358
896,211,96.382,0.451758,-3.526146,-5.918020
897,189,99.455,0.491119,-3.230417,-5.500413
898,208,106.562,0.815073,-5.687308,-5.441629
899,196,96.184,0.709486,-4.310542,-5.477869
900,200,96.190,0.685837,-4.219723,-5.165109
901,208,97.334,0.672885,-4.667695,-5.602268
902,198,106.852,0.919622,-4.492211,-5.493914
903,219,105.789,0.730891,-4.113535,-5.271035
904,182,107.688,0.185185,-1.033396,-5.510950
905,192,98.858,0.668281,-5.158477,-5.115581
906,215,106.744,0.608229,-3.888620,-5.438165
907,183,98.607,0.830912,-4.985404,-4.859606
908,215,99.482,0.666801,-4.198488,-5.444065
909,205,99.041,0.377270,-2.544516,-5.687468
910,200,95.867,0.454219,-3.969281,-5.697483
911,212,105.262,0.787007,-4.549177,-5.206168
912,184,98.299,0.733550,-4.623326,-5.769450
913,212,101.689,0.761419,-4.999335,-5.493233
914,199,108.322,0.848067,-4.988216,-5.119837
915,200,103.467,0.596253,-4.102138,-5.286256
916,193,95.800,0.693463,-4.938156,-5.193354
917,182,97.092,0.507878,-3.691204,-5.369102
918,210,108.286,0.396337,-2.707468,-5.784711
919,207,100.463,0.873225,-4.614579,-5.499644
920,202,98.305,0.927480,-5.079092,-5.261517
921,192,106.805,1.057734,-5.203573,-5.008353
922,182,100.554,0.712934,-3.919633,-5.115772
923,207,99.991,0.516563,-3.710292,-5.881506
924,185,107.888,0.758744,-5.355195,-5.190233
925,215,98.311,0.294016,-2.178466,-5.606523
926,214,105.872,0.861520,-5.235614,-5.391228
927,213,108.602,0.737471,-4.058878,-5.101144
928,215,105.585,0.336385,-2.376565,-5.939428
929,208,95.869,0.807515,-4.738108,-5.651751
930,217,103.680,0.933108,-5.358847,-5.436419
931,206,107.781,0.775917,-4.961320,-5.533728
932,216,108.461,0.825089,-4.562756,-5.339615
933,183,98.230,0.823663,-4.768289,-5.787864
934,216,96.363,0.705593,-4.602125,-5.488249
935,191,97.737,0.454219,-3.275961,-5.885030
936,212,100.284,0.738668,-5.133812,-5.050119
937,214,99.368,0.735475,-4.722816,-5.105417
938,185,97.708,0.204723,-0.491667,-5.894966
939,209,106.362,0.206980,-0.570828,-5.797216
940,197,104.924,0.660915,-5.214516,-5.189259
941,214,106.823,0.291713,-1.566723,-6.046312
942,201,106.808,0.975549,-5.554578,-5.573606
943,219,103.164,0.914078,-5.406753,-4.682412
944,203,102.139,0.873477,-4.367127,-5.444823
945,184,96.794,0.846680,-5.050741,-5.330933
946,182,99.006,0.733585,-5.848152,-5.152276
947,205,108.664,0.440124,-2.802345,-5.642282
948,191,105.750,0.645191,-4.449753,-5.393605
949,199,96.806,0.721934,-4.873343,-5.337175
950,203,101.271,0.834538,-5.540964,-5.253452
951,184,100.285,0.889501,-4.837947,-5.177155
952,181,104.442,0.852618,-4.559354,-5.440822
953,184,98.463,0.758850,-5.038959,-5.370760
954,216,101.383,0.747020,-4.931256,-5.544540
955,209,100.761,0.742142,-4.945325,-4.973935
956,209,100.673,0.787100,-5.154185,-5.518643
957,194,103.023,0.910930,-4.554734,-5.186938
958,208,99.776,0.738402,-4.657609,-5.084961
959,206,100.153,0.531303,-3.950576,-5.530006
960,199,104.406,0.380071,-2.481438,-5.798573
961,191,107.128,0.812761,-6.092725,-4.759664
962,187,100.826,0.981036,-4.653081,-4.879768
963,195,97.389,0.532886,-3.880084,-5.699394
964,186,105.428,0.747462,-5.178597,-5.052143
965,209,108.538,0.873844,-5.303330,-5.296472
966,210,99.368,0.840609,-5.408579,-5.344073
967,191,107.128,0.674421,-4.652512,-5.473647
968,184,106.117,1.028743,-4.914267,-5.357608
969,203,105.927,0.891961,-4.664146,-5.788457
970,198,104.407,0.838728,-4.544185,-4.963681
971,210,96.491,0.776529,-5.850185,-5.633011
972,183,107.700,0.898572,-4.584977,-6.072799
973,198,100.690,0.514267,-4.034288,-5.411561
974,210,105.841,0.489055,-3.557818,-5.591778
975,183,100.828,0.295389,-1.557729,-5.867819
976,213,108.218,0.680330,-4.876687,-5.205658
977,212,107.744,0.937500,-4.801892,-4.907622
978,210,95.075,0.491444,-3.791754,-5.446698
979,217,96.479,0.957058,-5.288012,-5.721667
980,204,100.930,0.314408,-2.287597,-6.094395
981,183,106.807,0.383506,-2.928161,-5.569030
982,199,104.896,0.598260,-4.235033,-5.227586
983,188,108.836,0.617300,-4.401313,-5.470474
984,218,104.584,0.235546,-1.027477,-5.801636
985,181,99.025,0.502856,-4.190380,-5.715454
986,210,106.667,0.707929,-4.370684,-5.224451
987,207,101.502,0.797121,-4.942690,-4.766022
988,194,107.095,0.696136,-5.180752,-5.115492
989,209,99.495,0.801269,-5.836396,-5.395678
990,181,101.977,0.505531,-4.196915,-5.036743
991,181,96.475,0.869073,-5.326088,-4.910908
992,206,96.377,0.806336,-4.849298,-5.268977
993,208,106.023,0.221635,-0.714199,-5.856157
994,183,96.590,0.566157,-4.378371,-5.036712
995,186,106.850,0.533725,-4.149702,-5.359738
996,180,105.915,0.829931,-4.863592,-5.471194
997,217,103.987,0.298239,-1.943864,-5.943015
998,191,96.810,0.908127,-5.262164,-5.200191
999,194,106.455,0.106688,0.203985,-5.823190
1000,185,99.876,0.304686,-1.924002,-5.827974
1001,211,95.394,0.902333,-4.996130,-4.971591
1002,193,106.479,0.922434,-4.890286,-5.449814
1003,211,102.541,0.675440,-4.530786,-5.210501
1004,212,101.293,0.882772,-4.527742,-5.118529
1005,217,102.058,0.283201,-1.321074,-5.985842
1006,191,105.420,0.436082,-3.406242,-5.398054
1007,192,103.168,0.154641,-0.305468,-5.815084
1008,195,107.589,0.469948,-3.270002,-5.494291
1009,210,97.383,0.367320,-2.582595,-5.846013
1010,212,97.939,0.557702,-3.378031,-5.698025
