event_id,user_id,session_min,page_views,add_to_cart,revenue_usd,device_score,region_id,day_of_week,hour_utc,anomaly_score
479,1478,30,121,0,26.42,0.14,11,2,22,0.162
480,1479,31,129,0,28.15,0.27,12,3,23,0.160
481,1480,32,17,0,29.88,0.40,1,4,0,0.158
482,1481,33,6,0,31.61,0.53,2,5,1,0.157
483,1482,34,14,0,33.34,0.66,3,6,2,0.155
484,1483,35,22,0,35.07,0.79,4,0,3,0.153
485,1484,36,11,1,36.80,0.92,5,1,4,0.151
486,1485,37,19,0,38.53,0.05,6,2,5,0.149
487,1486,38,8,0,40.27,0.18,7,3,6,0.147
488,1487,39,16,0,42.00,0.31,8,4,7,0.146
489,1488,40,24,0,43.73,0.44,9,5,8,0.144
490,1489,41,13,0,45.46,0.57,10,6,9,0.142
491,1490,42,21,0,47.19,0.70,11,0,10,0.140
492,1491,43,29,0,48.92,0.83,12,1,11,0.139
493,1492,44,18,0,50.65,0.96,1,2,12,0.137
494,1493,45,26,0,52.38,0.09,2,3,13,0.135
495,1494,46,15,0,54.11,0.22,3,4,14,0.133
496,1495,2,23,1,55.84,0.35,4,5,15,0.132
497,1496,3,31,0,57.58,0.48,5,6,16,0.130
498,1497,4,20,0,59.31,0.61,6,0,17,0.128
499,1498,5,28,0,61.04,0.74,7,1,18,0.127
500,1499,6,36,0,62.77,0.87,8,2,19,0.125
501,1500,7,25,0,64.50,0.00,9,3,20,0.123
502,1501,8,33,0,66.23,0.13,10,4,21,0.122
503,1502,9,41,0,67.96,0.26,11,5,22,0.120
504,1503,10,30,0,69.69,0.39,12,6,23,0.119
505,1504,11,38,0,71.42,0.52,1,0,0,0.117
506,1505,12,27,0,73.15,0.65,2,1,1,0.116
507,1506,13,35,1,74.89,0.78,3,2,2,0.114
508,1507,14,43,0,76.62,0.91,4,3,3,0.113
509,1508,15,32,0,78.35,0.04,5,4,4,0.112
510,1509,16,40,0,80.08,0.17,6,5,5,0.110
511,1510,17,48,0,81.81,0.30,7,6,6,0.109
512,1511,18,37,0,83.54,0.43,8,0,7,0.108
513,1512,19,45,0,85.27,0.56,9,1,8,0.106
514,1513,20,34,0,87.00,0.69,10,2,9,0.105
515,1514,21,42,0,88.73,0.82,11,3,10,0.104
516,1515,22,50,0,1.46,0.95,12,4,11,0.103
517,1516,23,39,0,3.20,0.08,1,5,12,0.101
518,1517,24,47,1,4.93,0.21,2,6,13,0.100
519,1518,25,55,0,6.66,0.34,3,0,14,0.099
520,1519,26,44,0,8.39,0.47,4,1,15,0.098
521,1520,27,52,0,10.12,0.60,5,2,16,0.097
522,1521,28,60,0,11.85,0.73,6,3,17,0.096
523,1522,29,49,0,13.58,0.86,7,4,18,0.095
524,1523,30,57,0,15.31,0.99,8,5,19,0.095
525,1524,31,46,0,17.04,0.12,9,6,20,0.094
526,1525,32,54,0,18.77,0.25,10,0,21,0.093
527,1526,33,62,0,20.51,0.38,11,1,22,0.092
528,1527,34,51,0,22.24,0.51,12,2,23,0.091
529,1528,35,59,1,23.97,0.64,1,3,0,0.091
530,1529,36,67,0,25.70,0.77,2,4,1,0.090
531,1530,37,56,0,27.43,0.90,3,5,2,0.089
532,1531,38,64,0,29.16,0.03,4,6,3,0.089
533,1532,39,53,0,30.89,0.16,5,0,4,0.088
534,1533,40,61,0,32.62,0.29,6,1,5,0.088
535,1534,41,69,0,34.35,0.42,7,2,6,0.088
536,1535,42,58,0,36.08,0.55,8,3,7,0.087
537,1536,43,66,0,37.82,0.68,9,4,8,0.087
538,1537,44,74,0,39.55,0.81,10,5,9,0.086
539,1538,45,63,0,41.28,0.94,11,6,10,0.086
540,1539,46,71,1,43.01,0.07,12,0,11,0.086
541,1540,2,79,0,44.74,0.20,1,1,12,0.086
542,1541,3,68,0,46.47,0.33,2,2,13,0.086
543,1542,4,76,0,48.20,0.46,3,3,14,0.086
544,1543,5,65,0,49.93,0.59,4,4,15,0.086
545,1544,6,73,0,51.66,0.72,5,5,16,0.086
546,1545,7,81,0,53.39,0.85,6,6,17,0.086
547,1546,8,70,0,55.13,0.98,7,0,18,0.086
548,1547,9,78,0,56.86,0.11,8,1,19,0.086
549,1548,10,86,0,58.59,0.24,9,2,20,0.086
550,1549,11,75,0,60.32,0.37,10,3,21,0.086
551,1550,12,83,1,62.05,0.50,11,4,22,0.087
552,1551,13,72,0,63.78,0.63,12,5,23,0.087
553,1552,14,80,0,65.51,0.76,1,6,0,0.087
554,1553,15,88,0,67.24,0.89,2,0,1,0.088
555,1554,16,77,0,68.97,0.02,3,1,2,0.088
556,1555,17,85,0,70.70,0.15,4,2,3,0.089
557,1556,18,93,0,72.44,0.28,5,3,4,0.089
558,1557,19,82,0,74.17,0.41,6,4,5,0.090
559,1558,20,90,0,75.90,0.54,7,5,6,0.091
560,1559,21,98,0,77.63,0.67,8,6,7,0.091
561,1560,22,87,0,79.36,0.80,9,0,8,0.092
562,1561,23,95,1,81.09,0.93,10,1,9,0.093
563,1562,24,84,0,82.82,0.06,11,2,10,0.094
564,1563,25,92,0,84.55,0.19,12,3,11,0.095
565,1564,26,100,0,86.28,0.32,1,4,12,0.096
566,1565,27,89,0,88.01,0.45,2,5,13,0.097
567,1566,28,97,0,0.75,0.58,3,6,14,0.098
568,1567,29,105,0,2.48,0.71,4,0,15,0.099
569,1568,30,94,0,4.21,0.84,5,1,16,0.100
570,1569,31,102,0,5.94,0.97,6,2,17,0.101
571,1570,32,91,0,7.67,0.10,7,3,18,0.102
572,1571,33,99,0,9.40,0.23,8,4,19,0.103
573,1572,34,107,1,11.13,0.36,9,5,20,0.105
574,1573,35,96,0,12.86,0.49,10,6,21,0.106
575,1574,36,104,0,14.59,0.62,11,0,22,0.107
576,1575,37,112,0,16.32,0.75,12,1,23,0.109
577,1576,38,101,0,18.06,0.88,1,2,0,0.110
578,1577,39,109,0,19.79,0.01,2,3,1,0.111
579,1578,40,117,0,21.52,0.14,3,4,2,0.113
580,1579,41,106,0,23.25,0.27,4,5,3,0.114
581,1580,42,114,0,24.98,0.40,5,6,4,0.116
582,1581,43,103,0,26.71,0.53,6,0,5,0.118
583,1582,44,111,0,28.44,0.66,7,1,6,0.119
584,1583,45,119,1,30.17,0.79,8,2,7,0.121
585,1584,46,108,0,31.90,0.92,9,3,8,0.123
586,1585,2,116,0,33.63,0.05,10,4,9,0.124
587,1586,3,124,0,35.37,0.18,11,5,10,0.126
588,1587,4,113,0,37.10,0.31,12,6,11,0.128
589,1588,5,121,0,38.83,0.44,1,0,12,0.130
590,1589,6,110,0,40.56,0.57,2,1,13,0.132
591,1590,7,118,0,42.29,0.70,3,2,14,0.133
592,1591,8,126,0,44.02,0.83,4,3,15,0.135
593,1592,9,115,0,45.75,0.96,5,4,16,0.137
594,1593,10,123,0,47.48,0.09,6,5,17,0.139
595,1594,11,131,1,49.21,0.22,7,6,18,0.141
596,1595,12,120,0,50.94,0.35,8,0,19,0.143
597,1596,13,128,0,52.68,0.48,9,1,20,0.145
598,1597,14,136,0,54.41,0.61,10,2,21,0.147
599,1598,15,125,0,56.14,0.74,11,3,22,0.149
600,1599,16,133,0,57.87,0.87,12,4,23,0.151
601,1600,17,2,0,59.60,0.00,1,5,0,0.154
602,1601,18,10,0,61.33,0.13,2,6,1,0.156
603,1602,19,18,0,63.06,0.26,3,0,2,0.158
604,1603,20,7,0,64.79,0.39,4,1,3,0.160
605,1604,21,15,0,66.52,0.52,5,2,4,0.162
606,1605,22,23,1,68.25,0.65,6,3,5,0.164
607,1606,23,12,0,69.99,0.78,7,4,6,0.167
608,1607,24,20,0,71.72,0.91,8,5,7,0.169
609,1608,25,9,0,73.45,0.04,9,6,8,0.171
610,1609,26,17,0,75.18,0.17,10,0,9,0.173
611,1610,27,25,0,76.91,0.30,11,1,10,0.176
612,1611,28,14,0,78.64,0.43,12,2,11,0.178
613,1612,29,22,0,80.37,0.56,1,3,12,0.180
614,1613,30,30,0,82.10,0.69,2,4,13,0.182
615,1614,31,19,0,83.83,0.82,3,5,14,0.185
616,1615,32,27,0,85.56,0.95,4,6,15,0.187
617,1616,33,35,1,87.30,0.08,5,0,16,0.189
618,1617,34,24,0,0.03,0.21,6,1,17,0.191
619,1618,35,32,0,1.76,0.34,7,2,18,0.194
620,1619,36,21,0,3.49,0.47,8,3,19,0.196
621,1620,37,29,0,5.22,0.60,9,4,20,0.198
622,1621,38,37,0,6.95,0.73,10,5,21,0.201
623,1622,39,26,0,8.68,0.86,11,6,22,0.203
624,1623,40,34,0,10.41,0.99,12,0,23,0.205
625,1624,41,42,0,12.14,0.12,1,1,0,0.207
626,1625,42,31,0,13.88,0.25,2,2,1,0.210
627,1626,43,39,0,15.61,0.38,3,3,2,0.212
628,1627,44,28,1,17.34,0.51,4,4,3,0.214
629,1628,45,36,0,19.07,0.64,5,5,4,0.216
630,1629,46,44,0,20.80,0.77,6,6,5,0.219
631,1630,2,33,0,22.53,0.90,7,0,6,0.221
632,1631,3,41,0,24.26,0.03,8,1,7,0.223
633,1632,4,49,0,25.99,0.16,9,2,8,0.225
634,1633,5,38,0,27.72,0.29,10,3,9,0.227
635,1634,6,46,0,29.45,0.42,11,4,10,0.229
636,1635,7,54,0,31.18,0.55,12,5,11,0.232
637,1636,8,43,0,32.92,0.68,1,6,12,0.234
638,1637,9,51,0,34.65,0.81,2,0,13,0.236
639,1638,10,40,1,36.38,0.94,3,1,14,0.238
640,1639,11,48,0,38.11,0.07,4,2,15,0.240
641,1640,12,56,0,39.84,0.20,5,3,16,0.242
642,1641,13,45,0,41.57,0.33,6,4,17,0.244
643,1642,14,53,0,43.30,0.46,7,5,18,0.246
644,1643,15,61,0,45.03,0.59,8,6,19,0.248
645,1644,16,50,0,46.76,0.72,9,0,20,0.250
646,1645,17,58,0,48.49,0.85,10,1,21,0.252
647,1646,18,47,0,50.23,0.98,11,2,22,0.254
648,1647,19,55,0,51.96,0.11,12,3,23,0.255
649,1648,20,63,0,53.69,0.24,1,4,0,0.257
650,1649,21,52,1,55.42,0.37,2,5,1,0.259
651,1650,22,60,0,57.15,0.50,3,6,2,0.261
652,1651,23,68,0,58.88,0.63,4,0,3,0.262
653,1652,24,57,0,60.61,0.76,5,1,4,0.264
654,1653,25,65,0,62.34,0.89,6,2,5,0.266
655,1654,26,73,0,64.07,0.02,7,3,6,0.267
656,1655,27,62,0,65.80,0.15,8,4,7,0.269
657,1656,28,70,0,67.54,0.28,9,5,8,0.270
658,1657,29,59,0,69.27,0.41,10,6,9,0.272
659,1658,30,67,0,71.00,0.54,11,0,10,0.273
660,1659,31,75,0,72.73,0.67,12,1,11,0.275
661,1660,32,64,1,74.46,0.80,1,2,12,0.276
662,1661,33,72,0,76.19,0.93,2,3,13,0.277
663,1662,34,80,0,77.92,0.06,3,4,14,0.279
664,1663,35,69,0,79.65,0.19,4,5,15,0.280
665,1664,36,77,0,81.38,0.32,5,6,16,0.281
666,1665,37,66,0,83.11,0.45,6,0,17,0.282
667,1666,38,74,0,84.85,0.58,7,1,18,0.283
668,1667,39,82,0,86.58,0.71,8,2,19,0.284
669,1668,40,71,0,88.31,0.84,9,3,20,0.285
670,1669,41,79,0,1.04,0.97,10,4,21,0.286
671,1670,42,87,0,2.77,0.10,11,5,22,0.287
672,1671,43,76,1,4.50,0.23,12,6,23,0.288
673,1672,44,84,0,6.23,0.36,1,0,0,0.288
674,1673,45,92,0,7.96,0.49,2,1,1,0.289
675,1674,46,81,0,9.69,0.62,3,2,2,0.290
676,1675,2,89,0,11.43,0.75,4,3,3,0.290
677,1676,3,78,0,13.16,0.88,5,4,4,0.291
678,1677,4,86,0,14.89,0.01,6,5,5,0.292
679,1678,5,94,0,16.62,0.14,7,6,6,0.292
680,1679,6,83,0,18.35,0.27,8,0,7,0.292
681,1680,7,91,0,20.08,0.40,9,1,8,0.293
682,1681,8,99,0,21.81,0.53,10,2,9,0.293
683,1682,9,88,1,23.54,0.66,11,3,10,0.293
684,1683,10,96,0,25.27,0.79,12,4,11,0.293
685,1684,11,85,0,27.00,0.92,1,5,12,0.293
686,1685,12,93,0,28.73,0.05,2,6,13,0.294
687,1686,13,101,0,30.47,0.18,3,0,14,0.294
688,1687,14,90,0,32.20,0.31,4,1,15,0.293
689,1688,15,98,0,33.93,0.44,5,2,16,0.293
690,1689,16,106,0,35.66,0.57,6,3,17,0.293
691,1690,17,95,0,37.39,0.70,7,4,18,0.293
692,1691,18,103,0,39.12,0.83,8,5,19,0.293
693,1692,19,111,0,40.85,0.96,9,6,20,0.292
694,1693,20,100,1,42.58,0.09,10,0,21,0.292
695,1694,21,108,0,44.31,0.22,11,1,22,0.291
696,1695,22,97,0,46.04,0.35,12,2,23,0.291
697,1696,23,105,0,47.78,0.48,1,3,0,0.290
698,1697,24,113,0,49.51,0.61,2,4,1,0.289
699,1698,25,102,0,51.24,0.74,3,5,2,0.289
700,1699,26,110,0,52.97,0.87,4,6,3,0.288
701,1700,27,118,0,54.70,0.00,5,0,4,0.287
702,1701,28,107,0,56.43,0.13,6,1,5,0.286
703,1702,29,115,0,58.16,0.26,7,2,6,0.285
704,1703,30,104,0,59.89,0.39,8,3,7,0.284
705,1704,31,112,1,61.62,0.52,9,4,8,0.283
706,1705,32,120,0,63.35,0.65,10,5,9,0.282
707,1706,33,109,0,65.09,0.78,11,6,10,0.281
708,1707,34,117,0,66.82,0.91,12,0,11,0.279
709,1708,35,125,0,68.55,0.04,1,1,12,0.278
710,1709,36,114,0,70.28,0.17,2,2,13,0.276
711,1710,37,122,0,72.01,0.30,3,3,14,0.275
712,1711,38,130,0,73.74,0.43,4,4,15,0.273
713,1712,39,119,0,75.47,0.56,5,5,16,0.272
714,1713,40,127,0,77.20,0.69,6,6,17,0.270
715,1714,41,116,0,78.93,0.82,7,0,18,0.268
716,1715,42,124,1,80.66,0.95,8,1,19,0.267
717,1716,43,132,0,82.40,0.08,9,2,20,0.265
718,1717,44,121,0,84.13,0.21,10,3,21,0.263
719,1718,45,129,0,85.86,0.34,11,4,22,0.261
720,1719,46,137,0,87.59,0.47,12,5,23,0.259
721,1720,2,6,0,0.32,0.60,1,6,0,0.257
722,1721,3,14,0,2.05,0.73,2,0,1,0.255
723,1722,4,3,0,3.78,0.86,3,1,2,0.253
724,1723,5,11,0,5.51,0.99,4,2,3,0.250
725,1724,6,19,0,7.24,0.12,5,3,4,0.248
726,1725,7,8,0,8.97,0.25,6,4,5,0.246
727,1726,8,16,1,10.71,0.38,7,5,6,0.243
728,1727,9,24,0,12.44,0.51,8,6,7,0.241
729,1728,10,13,0,14.17,0.64,9,0,8,0.238
730,1729,11,21,0,15.90,0.77,10,1,9,0.236
731,1730,12,29,0,17.63,0.90,11,2,10,0.233
732,1731,13,18,0,19.36,0.03,12,3,11,0.231
733,1732,14,26,0,21.09,0.16,1,4,12,0.228
734,1733,15,15,0,22.82,0.29,2,5,13,0.225
735,1734,16,23,0,24.55,0.42,3,6,14,0.222
736,1735,17,31,0,26.28,0.55,4,0,15,0.219
737,1736,18,20,0,28.02,0.68,5,1,16,0.216
738,1737,19,28,1,29.75,0.81,6,2,17,0.214
739,1738,20,36,0,31.48,0.94,7,3,18,0.211
740,1739,21,25,0,33.21,0.07,8,4,19,0.207
741,1740,22,33,0,34.94,0.20,9,5,20,0.204
742,1741,23,22,0,36.67,0.33,10,6,21,0.201
743,1742,24,30,0,38.40,0.46,11,0,22,0.198
744,1743,25,38,0,40.13,0.59,12,1,23,0.195
745,1744,26,27,0,41.86,0.72,1,2,0,0.192
746,1745,27,35,0,43.59,0.85,2,3,1,0.188
747,1746,28,43,0,45.33,0.98,3,4,2,0.185
748,1747,29,32,0,47.06,0.11,4,5,3,0.182
749,1748,30,40,1,48.79,0.24,5,6,4,0.178
750,1749,31,48,0,50.52,0.37,6,0,5,0.175
751,1750,32,37,0,52.25,0.50,7,1,6,0.171
752,1751,33,45,0,53.98,0.63,8,2,7,0.168
753,1752,34,34,0,55.71,0.76,9,3,8,0.164
754,1753,35,42,0,57.44,0.89,10,4,9,0.161
755,1754,36,50,0,59.17,0.02,11,5,10,0.157
756,1755,37,39,0,60.90,0.15,12,6,11,0.153
757,1756,38,47,0,62.64,0.28,1,0,12,0.150
758,1757,39,55,0,64.37,0.41,2,1,13,0.146
759,1758,40,44,0,66.10,0.54,3,2,14,0.142
760,1759,41,52,1,67.83,0.67,4,3,15,0.139
761,1760,42,41,0,69.56,0.80,5,4,16,0.135
762,1761,43,49,0,71.29,0.93,6,5,17,0.131
763,1762,44,57,0,73.02,0.06,7,6,18,0.127
764,1763,45,46,0,74.75,0.19,8,0,19,0.123
765,1764,46,54,0,76.48,0.32,9,1,20,0.120
766,1765,2,62,0,78.21,0.45,10,2,21,0.116
767,1766,3,51,0,79.95,0.58,11,3,22,0.112
768,1767,4,59,0,81.68,0.71,12,4,23,0.108
769,1768,5,67,0,83.41,0.84,1,5,0,0.104
770,1769,6,56,0,85.14,0.97,2,6,1,0.100
771,1770,7,64,1,86.87,0.10,3,0,2,0.096
772,1771,8,53,0,88.60,0.23,4,1,3,0.092
773,1772,9,61,0,1.33,0.36,5,2,4,0.088
774,1773,10,69,0,3.06,0.49,6,3,5,0.084
775,1774,11,58,0,4.79,0.62,7,4,6,0.080
776,1775,12,66,0,6.52,0.75,8,5,7,0.076
777,1776,13,74,0,8.26,0.88,9,6,8,0.072
778,1777,14,63,0,9.99,0.01,10,0,9,0.068
779,1778,15,71,0,11.72,0.14,11,1,10,0.064
780,1779,16,60,0,13.45,0.27,12,2,11,0.060
781,1780,17,68,0,15.18,0.40,1,3,12,0.056
782,1781,18,76,1,16.91,0.53,2,4,13,0.053
783,1782,19,65,0,18.64,0.66,3,5,14,0.049
784,1783,20,73,0,20.37,0.79,4,6,15,0.045
785,1784,21,81,0,22.10,0.92,5,0,16,0.041
786,1785,22,70,0,23.83,0.05,6,1,17,0.037
787,1786,23,78,0,25.57,0.18,7,2,18,0.033
788,1787,24,86,0,27.30,0.31,8,3,19,0.029
789,1788,25,75,0,29.03,0.44,9,4,20,0.025
790,1789,26,83,0,30.76,0.57,10,5,21,0.021
791,1790,27,72,0,32.49,0.70,11,6,22,0.017
792,1791,28,80,0,34.22,0.83,12,0,23,0.013
793,1792,29,88,1,35.95,0.96,1,1,0,0.010
794,1793,30,77,0,37.68,0.09,2,2,1,0.010
795,1794,31,85,0,39.41,0.22,3,3,2,0.010
796,1795,32,93,0,41.14,0.35,4,4,3,0.010
797,1796,33,82,0,42.88,0.48,5,5,4,0.010
798,1797,34,90,0,44.61,0.61,6,6,5,0.010
799,1798,35,79,0,46.34,0.74,7,0,6,0.010
800,1799,36,87,0,48.07,0.87,8,1,7,0.010
801,1000,37,95,0,49.80,0.00,9,2,8,0.010
802,1001,38,84,0,51.53,0.13,10,3,9,0.010
803,1002,39,92,0,53.26,0.26,11,4,10,0.010
804,1003,40,100,1,54.99,0.39,12,5,11,0.010
805,1004,41,89,0,56.72,0.52,1,6,12,0.010
806,1005,42,97,0,58.45,0.65,2,0,13,0.010
807,1006,43,105,0,60.19,0.78,3,1,14,0.010
808,1007,44,94,0,61.92,0.91,4,2,15,0.010
809,1008,45,102,0,63.65,0.04,5,3,16,0.010
810,1009,46,91,0,65.38,0.17,6,4,17,0.010
811,1010,2,99,0,67.11,0.30,7,5,18,0.010
812,1011,3,107,0,68.84,0.43,8,6,19,0.010
813,1012,4,96,0,70.57,0.56,9,0,20,0.010
814,1013,5,104,0,72.30,0.69,10,1,21,0.010
815,1014,6,112,1,74.03,0.82,11,2,22,0.010
816,1015,7,101,0,75.76,0.95,12,3,23,0.010
817,1016,8,109,0,77.50,0.08,1,4,0,0.010
818,1017,9,98,0,79.23,0.21,2,5,1,0.010
819,1018,10,106,0,80.96,0.34,3,6,2,0.010
820,1019,11,114,0,82.69,0.47,4,0,3,0.010
821,1020,12,103,0,84.42,0.60,5,1,4,0.010
822,1021,13,111,0,86.15,0.73,6,2,5,0.010
823,1022,14,119,0,87.88,0.86,7,3,6,0.010
824,1023,15,108,0,0.61,0.99,8,4,7,0.010
825,1024,16,116,0,2.34,0.12,9,5,8,0.010
826,1025,17,124,1,4.07,0.25,10,6,9,0.010
827,1026,18,113,0,5.81,0.38,11,0,10,0.010
828,1027,19,121,0,7.54,0.51,12,1,11,0.010
829,1028,20,110,0,9.27,0.64,1,2,12,0.010
830,1029,21,118,0,11.00,0.77,2,3,13,0.010
831,1030,22,126,0,12.73,0.90,3,4,14,0.010
832,1031,23,115,0,14.46,0.03,4,5,15,0.010
833,1032,24,123,0,16.19,0.16,5,6,16,0.010
834,1033,25,131,0,17.92,0.29,6,0,17,0.010
835,1034,26,120,0,19.65,0.42,7,1,18,0.010
836,1035,27,128,0,21.38,0.55,8,2,19,0.010
837,1036,28,117,1,23.12,0.68,9,3,20,0.010
838,1037,29,125,0,24.85,0.81,10,4,21,0.010
839,1038,30,133,0,26.58,0.94,11,5,22,0.010
840,1039,31,122,0,28.31,0.07,12,6,23,0.010
841,1040,32,10,0,30.04,0.20,1,0,0,0.010
842,1041,33,18,0,31.77,0.33,2,1,1,0.010
843,1042,34,7,0,33.50,0.46,3,2,2,0.010
844,1043,35,15,0,35.23,0.59,4,3,3,0.010
845,1044,36,23,0,36.96,0.72,5,4,4,0.010
846,1045,37,12,0,38.69,0.85,6,5,5,0.010
847,1046,38,20,0,40.43,0.98,7,6,6,0.010
848,1047,39,9,1,42.16,0.11,8,0,7,0.010
849,1048,40,17,0,43.89,0.24,9,1,8,0.010
850,1049,41,25,0,45.62,0.37,10,2,9,0.010
851,1050,42,14,0,47.35,0.50,11,3,10,0.010
852,1051,43,22,0,49.08,0.63,12,4,11,0.010
853,1052,44,30,0,50.81,0.76,1,5,12,0.010
854,1053,45,19,0,52.54,0.89,2,6,13,0.010
855,1054,46,27,0,54.27,0.02,3,0,14,0.010
856,1055,2,16,0,56.00,0.15,4,1,15,0.010
857,1056,3,24,0,57.74,0.28,5,2,16,0.010
858,1057,4,32,0,59.47,0.41,6,3,17,0.010
859,1058,5,21,1,61.20,0.54,7,4,18,0.010
860,1059,6,29,0,62.93,0.67,8,5,19,0.010
861,1060,7,37,0,64.66,0.80,9,6,20,0.010
862,1061,8,26,0,66.39,0.93,10,0,21,0.010
863,1062,9,34,0,68.12,0.06,11,1,22,0.010
864,1063,10,42,0,69.85,0.19,12,2,23,0.010
865,1064,11,31,0,71.58,0.32,1,3,0,0.010
866,1065,12,39,0,73.31,0.45,2,4,1,0.010
867,1066,13,28,0,75.05,0.58,3,5,2,0.010
868,1067,14,36,0,76.78,0.71,4,6,3,0.010
869,1068,15,44,0,78.51,0.84,5,0,4,0.010
870,1069,16,33,1,80.24,0.97,6,1,5,0.010
871,1070,17,41,0,81.97,0.10,7,2,6,0.010
872,1071,18,49,0,83.70,0.23,8,3,7,0.010
873,1072,19,38,0,85.43,0.36,9,4,8,0.010
874,1073,20,46,0,87.16,0.49,10,5,9,0.010
875,1074,21,35,0,88.89,0.62,11,6,10,0.010
876,1075,22,43,0,1.62,0.75,12,0,11,0.010
877,1076,23,51,0,3.36,0.88,1,1,12,0.010
878,1077,24,40,0,5.09,0.01,2,2,13,0.010
879,1078,25,48,0,6.82,0.14,3,3,14,0.010
880,1079,26,56,0,8.55,0.27,4,4,15,0.010
881,1080,27,45,1,10.28,0.40,5,5,16,0.010
882,1081,28,53,0,12.01,0.53,6,6,17,0.010
883,1082,29,61,0,13.74,0.66,7,0,18,0.010
884,1083,30,50,0,15.47,0.79,8,1,19,0.010
885,1084,31,58,0,17.20,0.92,9,2,20,0.010
886,1085,32,47,0,18.93,0.05,10,3,21,0.010
887,1086,33,55,0,20.67,0.18,11,4,22,0.010
888,1087,34,63,0,22.40,0.31,12,5,23,0.010
889,1088,35,52,0,24.13,0.44,1,6,0,0.010
890,1089,36,60,0,25.86,0.57,2,0,1,0.010
891,1090,37,68,0,27.59,0.70,3,1,2,0.010
892,1091,38,57,1,29.32,0.83,4,2,3,0.010
893,1092,39,65,0,31.05,0.96,5,3,4,0.010
894,1093,40,54,0,32.78,0.09,6,4,5,0.010
895,1094,41,62,0,34.51,0.22,7,5,6,0.010
896,1095,42,70,0,36.24,0.35,8,6,7,0.010
897,1096,43,59,0,37.98,0.48,9,0,8,0.010
898,1097,44,67,0,39.71,0.61,10,1,9,0.010
899,1098,45,75,0,41.44,0.74,11,2,10,0.010
900,1099,46,64,0,43.17,0.87,12,3,11,0.010
901,1100,2,72,0,44.90,0.00,1,4,12,0.010
902,1101,3,80,0,46.63,0.13,2,5,13,0.010
903,1102,4,69,1,48.36,0.26,3,6,14,0.010
904,1103,5,77,0,50.09,0.39,4,0,15,0.010
905,1104,6,66,0,51.82,0.52,5,1,16,0.010
906,1105,7,74,0,53.55,0.65,6,2,17,0.010
907,1106,8,82,0,55.29,0.78,7,3,18,0.010
908,1107,9,71,0,57.02,0.91,8,4,19,0.010
909,1108,10,79,0,58.75,0.04,9,5,20,0.010
910,1109,11,87,0,60.48,0.17,10,6,21,0.010
911,1110,12,76,0,62.21,0.30,11,0,22,0.010
912,1111,13,84,0,63.94,0.43,12,1,23,0.010
913,1112,14,73,0,65.67,0.56,1,2,0,0.010
914,1113,15,81,1,67.40,0.69,2,3,1,0.010
915,1114,16,89,0,69.13,0.82,3,4,2,0.010
916,1115,17,78,0,70.86,0.95,4,5,3,0.010
917,1116,18,86,0,72.60,0.08,5,6,4,0.010
918,1117,19,94,0,74.33,0.21,6,0,5,0.010
919,1118,20,83,0,76.06,0.34,7,1,6,0.010
920,1119,21,91,0,77.79,0.47,8,2,7,0.010
921,1120,22,99,0,79.52,0.60,9,3,8,0.010
922,1121,23,88,0,81.25,0.73,10,4,9,0.010
923,1122,24,96,0,82.98,0.86,11,5,10,0.010
924,1123,25,85,0,84.71,0.99,12,6,11,0.010
925,1124,26,93,1,86.44,0.12,1,0,12,0.010
926,1125,27,101,0,88.17,0.25,2,1,13,0.010
927,1126,28,90,0,0.91,0.38,3,2,14,0.010
928,1127,29,98,0,2.64,0.51,4,3,15,0.010
929,1128,30,106,0,4.37,0.64,5,4,16,0.010
930,1129,31,95,0,6.10,0.77,6,5,17,0.010
931,1130,32,103,0,7.83,0.90,7,6,18,0.010
932,1131,33,92,0,9.56,0.03,8,0,19,0.010
933,1132,34,100,0,11.29,0.16,9,1,20,0.010
934,1133,35,108,0,13.02,0.29,10,2,21,0.011
935,1134,36,97,0,14.75,0.42,11,3,22,0.015
936,1135,37,105,1,16.48,0.55,12,4,23,0.019
937,1136,38,113,0,18.22,0.68,1,5,0,0.023
938,1137,39,102,0,19.95,0.81,2,6,1,0.027
939,1138,40,110,0,21.68,0.94,3,0,2,0.031
940,1139,41,118,0,23.41,0.07,4,1,3,0.035
941,1140,42,107,0,25.14,0.20,5,2,4,0.039
942,1141,43,115,0,26.87,0.33,6,3,5,0.043
943,1142,44,104,0,28.60,0.46,7,4,6,0.048
944,1143,45,112,0,30.33,0.59,8,5,7,0.052
945,1144,46,120,0,32.06,0.72,9,6,8,0.056
946,1145,2,109,0,33.79,0.85,10,0,9,0.060
947,1146,3,117,1,35.53,0.98,11,1,10,0.064
948,1147,4,125,0,37.26,0.11,12,2,11,0.068
949,1148,5,114,0,38.99,0.24,1,3,12,0.072
950,1149,6,122,0,40.72,0.37,2,4,13,0.076
951,1150,7,111,0,42.45,0.50,3,5,14,0.080
952,1151,8,119,0,44.18,0.63,4,6,15,0.084
953,1152,9,127,0,45.91,0.76,5,0,16,0.088
954,1153,10,116,0,47.64,0.89,6,1,17,0.092
955,1154,11,124,0,49.37,0.02,7,2,18,0.097
956,1155,12,132,0,51.10,0.15,8,3,19,0.101
957,1156,13,121,0,52.84,0.28,9,4,20,0.105
958,1157,14,129,1,54.57,0.41,10,5,21,0.109
